status_id,resident_id,status,updated_at
29738,29738,Deceased,"2025-05-02 22:35:36"
29739,29740,"Moved Out","2025-05-02 22:35:36"
29740,29739,"Moved Out","2025-05-02 22:35:36"
29741,29741,Active,"2025-05-02 22:35:36"
29742,29742,"Moved Out","2025-05-02 22:35:36"
29743,29743,Transferred,"2025-05-02 22:35:36"
29744,29744,Deceased,"2025-05-02 22:35:36"
29745,29745,Deceased,"2025-05-02 22:35:36"
29746,29746,Transferred,"2025-05-02 22:35:36"
29747,29747,Deceased,"2025-05-02 22:35:36"
29748,29748,"Moved Out","2025-05-02 22:35:36"
29749,29749,Active,"2025-05-02 22:35:36"
29750,29750,"Moved Out","2025-05-02 22:35:36"
29751,29752,Active,"2025-05-02 22:35:36"
29752,29751,Deceased,"2025-05-02 22:35:36"
29753,29753,Deceased,"2025-05-02 22:35:36"
29754,29754,Active,"2025-05-02 22:35:36"
29755,29755,Transferred,"2025-05-02 22:35:36"
29756,29756,Active,"2025-05-02 22:35:36"
29757,29757,"Moved Out","2025-05-02 22:35:36"
29758,29758,Deceased,"2025-05-02 22:35:36"
29759,29759,Deceased,"2025-05-02 22:35:36"
29760,29760,"Moved Out","2025-05-02 22:35:36"
29761,29761,"Moved Out","2025-05-02 22:35:36"
29762,29762,Deceased,"2025-05-02 22:35:36"
29763,29763,Transferred,"2025-05-02 22:35:36"
29764,29764,"Moved Out","2025-05-02 22:35:36"
29765,29765,"Moved Out","2025-05-02 22:35:36"
29766,29766,Active,"2025-05-02 22:35:36"
29767,29767,Active,"2025-05-02 22:35:36"
29768,29768,"Moved Out","2025-05-02 22:35:36"
29769,29769,"Moved Out","2025-05-02 22:35:36"
29770,29770,Transferred,"2025-05-02 22:35:36"
29771,29771,Deceased,"2025-05-02 22:35:36"
29772,29772,Active,"2025-05-02 22:35:36"
29773,29773,"Moved Out","2025-05-02 22:35:36"
29774,29774,Active,"2025-05-02 22:35:36"
29775,29775,Transferred,"2025-05-02 22:35:36"
29776,29776,Active,"2025-05-02 22:35:36"
29777,29777,"Moved Out","2025-05-02 22:35:36"
29778,29778,Transferred,"2025-05-02 22:35:36"
29779,29779,Active,"2025-05-02 22:35:36"
29780,29780,Active,"2025-05-02 22:35:36"
29781,29781,Transferred,"2025-05-02 22:35:36"
29782,29782,"Moved Out","2025-05-02 22:35:36"
29783,29783,Active,"2025-05-02 22:35:36"
29784,29784,Transferred,"2025-05-02 22:35:36"
29785,29785,"Moved Out","2025-05-02 22:35:36"
29786,29786,Transferred,"2025-05-02 22:35:36"
29787,29787,"Moved Out","2025-05-02 22:35:36"
29788,29788,Transferred,"2025-05-02 22:35:36"
29789,29789,Transferred,"2025-05-02 22:35:36"
29790,29790,Transferred,"2025-05-02 22:35:36"
29791,29791,Deceased,"2025-05-02 22:35:36"
29792,29792,"Moved Out","2025-05-02 22:35:36"
29793,29793,Transferred,"2025-05-02 22:35:36"
29794,29794,Active,"2025-05-02 22:35:36"
29795,29795,Active,"2025-05-02 22:35:36"
29796,29796,Deceased,"2025-05-02 22:35:36"
29797,29797,Active,"2025-05-02 22:35:36"
29798,29798,Deceased,"2025-05-02 22:35:36"
29799,29799,Active,"2025-05-02 22:35:36"
29800,29800,Active,"2025-05-02 22:35:36"
29801,29801,Transferred,"2025-05-02 22:35:36"
29802,29802,Deceased,"2025-05-02 22:35:36"
29803,29804,Deceased,"2025-05-02 22:35:36"
29804,29803,"Moved Out","2025-05-02 22:35:36"
29805,29805,Deceased,"2025-05-02 22:35:36"
29806,29806,"Moved Out","2025-05-02 22:35:36"
29807,29807,Deceased,"2025-05-02 22:35:36"
29808,29808,Deceased,"2025-05-02 22:35:36"
29809,29809,Deceased,"2025-05-02 22:35:37"
29810,29811,"Moved Out","2025-05-02 22:35:37"
29811,29810,Deceased,"2025-05-02 22:35:37"
29812,29812,Transferred,"2025-05-02 22:35:37"
29813,29813,Transferred,"2025-05-02 22:35:37"
29814,29814,Transferred,"2025-05-02 22:35:37"
29815,29815,"Moved Out","2025-05-02 22:35:37"
29816,29816,Transferred,"2025-05-02 22:35:37"
29817,29817,Transferred,"2025-05-02 22:35:37"
29818,29818,"Moved Out","2025-05-02 22:35:37"
29819,29819,Deceased,"2025-05-02 22:35:37"
29820,29820,Active,"2025-05-02 22:35:37"
29821,29821,Transferred,"2025-05-02 22:35:37"
29822,29822,Transferred,"2025-05-02 22:35:37"
29823,29823,Deceased,"2025-05-02 22:35:37"
29824,29824,Active,"2025-05-02 22:35:37"
29825,29825,Transferred,"2025-05-02 22:35:37"
29826,29826,Transferred,"2025-05-02 22:35:37"
29827,29827,"Moved Out","2025-05-02 22:35:37"
29828,29828,Deceased,"2025-05-02 22:35:37"
29829,29829,Active,"2025-05-02 22:35:37"
29830,29830,Active,"2025-05-02 22:35:37"
29831,29832,"Moved Out","2025-05-02 22:35:37"
29832,29831,Transferred,"2025-05-02 22:35:37"
29833,29833,Deceased,"2025-05-02 22:35:37"
29834,29834,Deceased,"2025-05-02 22:35:37"
29835,29835,"Moved Out","2025-05-02 22:35:37"
29836,29836,Transferred,"2025-05-02 22:35:37"
29837,29837,Deceased,"2025-05-02 22:35:37"
29838,29838,Active,"2025-05-02 22:35:37"
29839,29839,Transferred,"2025-05-02 22:35:37"
29840,29840,Transferred,"2025-05-02 22:35:37"
29841,29841,"Moved Out","2025-05-02 22:35:37"
29842,29842,"Moved Out","2025-05-02 22:35:37"
29843,29843,Transferred,"2025-05-02 22:35:37"
29844,29844,Transferred,"2025-05-02 22:35:37"
29845,29845,"Moved Out","2025-05-02 22:35:37"
29846,29846,Active,"2025-05-02 22:35:37"
29847,29847,Deceased,"2025-05-02 22:35:37"
29848,29848,Transferred,"2025-05-02 22:35:37"
29849,29849,Deceased,"2025-05-02 22:35:37"
29850,29850,"Moved Out","2025-05-02 22:35:37"
29851,29851,Deceased,"2025-05-02 22:35:37"
29852,29852,Deceased,"2025-05-02 22:35:37"
29853,29853,Active,"2025-05-02 22:35:37"
29854,29854,Active,"2025-05-02 22:35:37"
29855,29855,Transferred,"2025-05-02 22:35:37"
29856,29856,"Moved Out","2025-05-02 22:35:37"
29857,29857,Transferred,"2025-05-02 22:35:37"
29858,29858,"Moved Out","2025-05-02 22:35:37"
29859,29859,Deceased,"2025-05-02 22:35:37"
29860,29860,Transferred,"2025-05-02 22:35:37"
29861,29862,"Moved Out","2025-05-02 22:35:37"
29862,29861,"Moved Out","2025-05-02 22:35:37"
29863,29863,Transferred,"2025-05-02 22:35:37"
29864,29864,"Moved Out","2025-05-02 22:35:37"
29865,29866,Active,"2025-05-02 22:35:37"
29866,29865,Deceased,"2025-05-02 22:35:37"
29867,29867,Deceased,"2025-05-02 22:35:37"
29868,29868,"Moved Out","2025-05-02 22:35:37"
29869,29869,"Moved Out","2025-05-02 22:35:37"
29870,29870,Deceased,"2025-05-02 22:35:37"
29871,29872,"Moved Out","2025-05-02 22:35:37"
29872,29871,Transferred,"2025-05-02 22:35:37"
29873,29873,Transferred,"2025-05-02 22:35:37"
29874,29874,"Moved Out","2025-05-02 22:35:37"
29875,29875,Deceased,"2025-05-02 22:35:37"
29876,29876,Active,"2025-05-02 22:35:37"
29877,29877,Transferred,"2025-05-02 22:35:37"
29878,29878,Transferred,"2025-05-02 22:35:37"
29879,29879,Deceased,"2025-05-02 22:35:37"
29880,29880,Deceased,"2025-05-02 22:35:37"
29881,29881,Deceased,"2025-05-02 22:35:37"
29882,29882,"Moved Out","2025-05-02 22:35:37"
29883,29883,Active,"2025-05-02 22:35:37"
29884,29884,Active,"2025-05-02 22:35:37"
29885,29885,Active,"2025-05-02 22:35:37"
29886,29886,Transferred,"2025-05-02 22:35:37"
29887,29887,Deceased,"2025-05-02 22:35:37"
29888,29888,"Moved Out","2025-05-02 22:35:37"
29889,29889,"Moved Out","2025-05-02 22:35:37"
29890,29890,Deceased,"2025-05-02 22:35:37"
29891,29891,"Moved Out","2025-05-02 22:35:37"
29892,29892,Deceased,"2025-05-02 22:35:37"
29893,29893,Deceased,"2025-05-02 22:35:37"
29894,29894,Active,"2025-05-02 22:35:37"
29895,29895,Active,"2025-05-02 22:35:37"
29896,29896,Transferred,"2025-05-02 22:35:37"
29897,29898,Active,"2025-05-02 22:35:37"
29898,29897,Transferred,"2025-05-02 22:35:37"
29899,29899,Transferred,"2025-05-02 22:35:37"
29900,29900,Transferred,"2025-05-02 22:35:37"
29901,29901,Transferred,"2025-05-02 22:35:37"
29902,29902,Transferred,"2025-05-02 22:35:37"
29903,29903,Active,"2025-05-02 22:35:37"
29904,29904,Transferred,"2025-05-02 22:35:37"
29905,29905,Deceased,"2025-05-02 22:35:37"
29906,29906,Active,"2025-05-02 22:35:37"
29907,29907,Deceased,"2025-05-02 22:35:37"
29908,29908,"Moved Out","2025-05-02 22:35:37"
29909,29909,Active,"2025-05-02 22:35:37"
29910,29910,Deceased,"2025-05-02 22:35:37"
29911,29911,Deceased,"2025-05-02 22:35:37"
29912,29912,Active,"2025-05-02 22:35:37"
29913,29913,Deceased,"2025-05-02 22:35:37"
29914,29914,Deceased,"2025-05-02 22:35:37"
29915,29915,Active,"2025-05-02 22:35:37"
29916,29916,Transferred,"2025-05-02 22:35:37"
29917,29917,"Moved Out","2025-05-02 22:35:37"
29918,29919,Transferred,"2025-05-02 22:35:37"
29919,29918,Deceased,"2025-05-02 22:35:37"
29920,29920,Active,"2025-05-02 22:35:37"
29921,29921,"Moved Out","2025-05-02 22:35:37"
29922,29922,"Moved Out","2025-05-02 22:35:37"
29923,29923,Transferred,"2025-05-02 22:35:37"
29924,29924,"Moved Out","2025-05-02 22:35:37"
29925,29925,Transferred,"2025-05-02 22:35:37"
29926,29926,"Moved Out","2025-05-02 22:35:37"
29927,29927,Deceased,"2025-05-02 22:35:37"
29928,29928,Active,"2025-05-02 22:35:37"
29929,29929,Deceased,"2025-05-02 22:35:37"
29930,29930,"Moved Out","2025-05-02 22:35:37"
29931,29931,Transferred,"2025-05-02 22:35:37"
29932,29932,Deceased,"2025-05-02 22:35:37"
29933,29933,"Moved Out","2025-05-02 22:35:37"
29934,29934,"Moved Out","2025-05-02 22:35:37"
29935,29935,"Moved Out","2025-05-02 22:35:37"
29936,29936,Transferred,"2025-05-02 22:35:37"
29937,29937,Transferred,"2025-05-02 22:35:37"
29938,29939,Transferred,"2025-05-02 22:35:37"
29939,29938,Deceased,"2025-05-02 22:35:37"
29940,29941,Deceased,"2025-05-02 22:35:37"
29941,29940,Active,"2025-05-02 22:35:37"
29942,29942,Deceased,"2025-05-02 22:35:37"
29943,29943,Active,"2025-05-02 22:35:37"
29944,29944,Active,"2025-05-02 22:35:37"
29945,29945,Transferred,"2025-05-02 22:35:37"
29946,29947,Deceased,"2025-05-02 22:35:37"
29947,29946,Deceased,"2025-05-02 22:35:37"
29948,29948,Deceased,"2025-05-02 22:35:37"
29949,29949,"Moved Out","2025-05-02 22:35:37"
29950,29950,Deceased,"2025-05-02 22:35:37"
29951,29951,"Moved Out","2025-05-02 22:35:37"
29952,29954,"Moved Out","2025-05-02 22:35:37"
29953,29953,Transferred,"2025-05-02 22:35:37"
29954,29952,Deceased,"2025-05-02 22:35:37"
29955,29955,Deceased,"2025-05-02 22:35:37"
29956,29956,Active,"2025-05-02 22:35:37"
29957,29957,"Moved Out","2025-05-02 22:35:37"
29958,29958,Active,"2025-05-02 22:35:37"
29959,29959,Transferred,"2025-05-02 22:35:37"
29960,29961,Active,"2025-05-02 22:35:37"
29961,29960,Transferred,"2025-05-02 22:35:37"
29962,29962,Deceased,"2025-05-02 22:35:37"
29963,29963,Active,"2025-05-02 22:35:37"
29964,29964,"Moved Out","2025-05-02 22:35:37"
29965,29965,Deceased,"2025-05-02 22:35:37"
29966,29966,Deceased,"2025-05-02 22:35:37"
29967,29967,Active,"2025-05-02 22:35:37"
29968,29968,Deceased,"2025-05-02 22:35:37"
29969,29969,Transferred,"2025-05-02 22:35:37"
29970,29971,Deceased,"2025-05-02 22:35:37"
29971,29970,Deceased,"2025-05-02 22:35:37"
29972,29972,Transferred,"2025-05-02 22:35:37"
29973,29974,Deceased,"2025-05-02 22:35:37"
29974,29975,"Moved Out","2025-05-02 22:35:37"
29975,29973,Transferred,"2025-05-02 22:35:37"
29976,29976,Transferred,"2025-05-02 22:35:37"
29977,29977,"Moved Out","2025-05-02 22:35:37"
29978,29978,"Moved Out","2025-05-02 22:35:37"
29979,29979,Active,"2025-05-02 22:35:37"
29980,29982,Deceased,"2025-05-02 22:35:37"
29981,29980,Active,"2025-05-02 22:35:37"
29982,29981,Active,"2025-05-02 22:35:37"
29983,29983,Active,"2025-05-02 22:35:37"
29984,29984,Transferred,"2025-05-02 22:35:37"
29985,29985,Deceased,"2025-05-02 22:35:37"
29986,29986,Transferred,"2025-05-02 22:35:37"
29987,29987,Transferred,"2025-05-02 22:35:37"
29988,29988,Transferred,"2025-05-02 22:35:37"
29989,29989,Transferred,"2025-05-02 22:35:37"
29990,29990,Transferred,"2025-05-02 22:35:37"
29991,29991,Deceased,"2025-05-02 22:35:37"
29992,29992,Transferred,"2025-05-02 22:35:37"
29993,29994,"Moved Out","2025-05-02 22:35:37"
29994,29993,Active,"2025-05-02 22:35:37"
29995,29995,"Moved Out","2025-05-02 22:35:37"
29996,29996,Deceased,"2025-05-02 22:35:37"
29997,29997,Transferred,"2025-05-02 22:35:37"
29998,29998,Active,"2025-05-02 22:35:37"
29999,29999,"Moved Out","2025-05-02 22:35:37"
30000,30001,"Moved Out","2025-05-02 22:35:37"
30001,30003,Transferred,"2025-05-02 22:35:37"
30002,30002,Deceased,"2025-05-02 22:35:37"
30003,30000,Deceased,"2025-05-02 22:35:37"
30004,30004,Deceased,"2025-05-02 22:35:37"
30005,30005,Transferred,"2025-05-02 22:35:37"
30006,30006,Transferred,"2025-05-02 22:35:37"
30007,30007,"Moved Out","2025-05-02 22:35:37"
30008,30008,"Moved Out","2025-05-02 22:35:37"
30009,30009,Transferred,"2025-05-02 22:35:37"
30010,30010,Transferred,"2025-05-02 22:35:37"
30011,30011,Transferred,"2025-05-02 22:35:37"
30012,30012,"Moved Out","2025-05-02 22:35:37"
30013,30013,Active,"2025-05-02 22:35:37"
30014,30015,Active,"2025-05-02 22:35:37"
30015,30014,Active,"2025-05-02 22:35:37"
30016,30016,Transferred,"2025-05-02 22:35:37"
30017,30017,Active,"2025-05-02 22:35:37"
30018,30019,Transferred,"2025-05-02 22:35:37"
30019,30018,Transferred,"2025-05-02 22:35:37"
30020,30020,Deceased,"2025-05-02 22:35:37"
30021,30021,Active,"2025-05-02 22:35:37"
30022,30022,"Moved Out","2025-05-02 22:35:37"
30023,30023,Transferred,"2025-05-02 22:35:37"
30024,30024,Transferred,"2025-05-02 22:35:37"
30025,30025,Transferred,"2025-05-02 22:35:37"
30026,30026,Deceased,"2025-05-02 22:35:37"
30027,30027,Transferred,"2025-05-02 22:35:37"
30028,30028,Active,"2025-05-02 22:35:37"
30029,30029,"Moved Out","2025-05-02 22:35:37"
30030,30030,"Moved Out","2025-05-02 22:35:37"
30031,30031,Transferred,"2025-05-02 22:35:37"
30032,30032,Transferred,"2025-05-02 22:35:37"
30033,30034,Transferred,"2025-05-02 22:35:37"
30034,30033,"Moved Out","2025-05-02 22:35:37"
30035,30035,Deceased,"2025-05-02 22:35:37"
30036,30036,Deceased,"2025-05-02 22:35:37"
30037,30037,Active,"2025-05-02 22:35:37"
30038,30039,Deceased,"2025-05-02 22:35:37"
30039,30038,Active,"2025-05-02 22:35:37"
30040,30040,Active,"2025-05-02 22:35:37"
30041,30041,"Moved Out","2025-05-02 22:35:37"
30042,30043,Transferred,"2025-05-02 22:35:37"
30043,30042,Deceased,"2025-05-02 22:35:37"
30044,30044,Deceased,"2025-05-02 22:35:37"
30045,30045,Active,"2025-05-02 22:35:37"
30046,30046,Transferred,"2025-05-02 22:35:37"
30047,30047,Transferred,"2025-05-02 22:35:37"
30048,30048,Active,"2025-05-02 22:35:37"
30049,30049,Deceased,"2025-05-02 22:35:37"
30050,30050,Transferred,"2025-05-02 22:35:37"
30051,30051,Active,"2025-05-02 22:35:37"
30052,30052,Deceased,"2025-05-02 22:35:37"
30053,30053,Active,"2025-05-02 22:35:37"
30054,30054,Transferred,"2025-05-02 22:35:37"
30055,30055,Active,"2025-05-02 22:35:37"
30056,30056,"Moved Out","2025-05-02 22:35:37"
30057,30058,Deceased,"2025-05-02 22:35:37"
30058,30057,Deceased,"2025-05-02 22:35:37"
30059,30059,Transferred,"2025-05-02 22:35:37"
30060,30061,Deceased,"2025-05-02 22:35:37"
30061,30060,Deceased,"2025-05-02 22:35:37"
30062,30062,Transferred,"2025-05-02 22:35:37"
30063,30063,Active,"2025-05-02 22:35:37"
30064,30064,"Moved Out","2025-05-02 22:35:37"
30065,30065,Active,"2025-05-02 22:35:37"
30066,30066,Transferred,"2025-05-02 22:35:37"
30067,30067,"Moved Out","2025-05-02 22:35:37"
30068,30068,Active,"2025-05-02 22:35:37"
30069,30069,Active,"2025-05-02 22:35:37"
30070,30070,"Moved Out","2025-05-02 22:35:37"
30071,30071,Active,"2025-05-02 22:35:37"
30072,30072,Transferred,"2025-05-02 22:35:37"
30073,30073,Transferred,"2025-05-02 22:35:37"
30074,30074,"Moved Out","2025-05-02 22:35:37"
30075,30075,"Moved Out","2025-05-02 22:35:37"
30076,30076,"Moved Out","2025-05-02 22:35:37"
30077,30077,Deceased,"2025-05-02 22:35:37"
30078,30078,"Moved Out","2025-05-02 22:35:37"
30079,30079,Deceased,"2025-05-02 22:35:37"
30080,30080,Active,"2025-05-02 22:35:37"
30081,30082,Active,"2025-05-02 22:35:37"
30082,30081,"Moved Out","2025-05-02 22:35:37"
30083,30083,Deceased,"2025-05-02 22:35:37"
30084,30084,"Moved Out","2025-05-02 22:35:37"
30085,30085,"Moved Out","2025-05-02 22:35:37"
30086,30086,Active,"2025-05-02 22:35:37"
30087,30087,Active,"2025-05-02 22:35:37"
30088,30088,Active,"2025-05-02 22:35:37"
30089,30089,Transferred,"2025-05-02 22:35:37"
30090,30090,"Moved Out","2025-05-02 22:35:37"
30091,30091,Deceased,"2025-05-02 22:35:37"
30092,30092,Transferred,"2025-05-02 22:35:37"
30093,30093,Transferred,"2025-05-02 22:35:37"
30094,30094,Transferred,"2025-05-02 22:35:37"
30095,30095,Active,"2025-05-02 22:35:37"
30096,30096,Deceased,"2025-05-02 22:35:37"
30097,30097,"Moved Out","2025-05-02 22:35:37"
30098,30098,Active,"2025-05-02 22:35:37"
30099,30099,Deceased,"2025-05-02 22:35:37"
30100,30100,"Moved Out","2025-05-02 22:35:37"
30101,30101,"Moved Out","2025-05-02 22:35:37"
30102,30102,Deceased,"2025-05-02 22:35:37"
30103,30103,Deceased,"2025-05-02 22:35:37"
30104,30104,Deceased,"2025-05-02 22:35:37"
30105,30105,Active,"2025-05-02 22:35:37"
30106,30106,Active,"2025-05-02 22:35:37"
30107,30107,Transferred,"2025-05-02 22:35:37"
30108,30108,Active,"2025-05-02 22:35:37"
30109,30109,Deceased,"2025-05-02 22:35:37"
30110,30110,Deceased,"2025-05-02 22:35:37"
30111,30111,Deceased,"2025-05-02 22:35:37"
30112,30112,Active,"2025-05-02 22:35:37"
30113,30113,Active,"2025-05-02 22:35:37"
30114,30114,Active,"2025-05-02 22:35:37"
30115,30115,Transferred,"2025-05-02 22:35:37"
30116,30116,"Moved Out","2025-05-02 22:35:37"
30117,30117,Deceased,"2025-05-02 22:35:38"
30118,30118,Transferred,"2025-05-02 22:35:38"
30119,30119,Deceased,"2025-05-02 22:35:38"
30120,30120,Deceased,"2025-05-02 22:35:38"
30121,30121,Deceased,"2025-05-02 22:35:38"
30122,30122,"Moved Out","2025-05-02 22:35:38"
30123,30123,Deceased,"2025-05-02 22:35:38"
30124,30124,Active,"2025-05-02 22:35:38"
30125,30126,Active,"2025-05-02 22:35:38"
30126,30125,Transferred,"2025-05-02 22:35:38"
30127,30127,"Moved Out","2025-05-02 22:35:38"
30128,30128,Transferred,"2025-05-02 22:35:38"
30129,30129,"Moved Out","2025-05-02 22:35:38"
30130,30132,Active,"2025-05-02 22:35:38"
30131,30131,"Moved Out","2025-05-02 22:35:38"
30132,30130,Active,"2025-05-02 22:35:38"
30133,30133,Active,"2025-05-02 22:35:38"
30134,30134,Transferred,"2025-05-02 22:35:38"
30135,30135,Transferred,"2025-05-02 22:35:38"
30136,30136,"Moved Out","2025-05-02 22:35:38"
30137,30137,Deceased,"2025-05-02 22:35:38"
30138,30138,Transferred,"2025-05-02 22:35:38"
30139,30140,Deceased,"2025-05-02 22:35:38"
30140,30139,Active,"2025-05-02 22:35:38"
30141,30141,"Moved Out","2025-05-02 22:35:38"
30142,30142,Deceased,"2025-05-02 22:35:38"
30143,30143,Active,"2025-05-02 22:35:38"
30144,30144,"Moved Out","2025-05-02 22:35:38"
30145,30145,Deceased,"2025-05-02 22:35:38"
30146,30147,Transferred,"2025-05-02 22:35:38"
30147,30146,Active,"2025-05-02 22:35:38"
30148,30148,Transferred,"2025-05-02 22:35:38"
30149,30149,Active,"2025-05-02 22:35:38"
30150,30152,Deceased,"2025-05-02 22:35:38"
30151,30150,"Moved Out","2025-05-02 22:35:38"
30152,30151,Active,"2025-05-02 22:35:38"
30153,30153,Active,"2025-05-02 22:35:38"
30154,30156,Active,"2025-05-02 22:35:38"
30155,30155,Transferred,"2025-05-02 22:35:38"
30156,30154,"Moved Out","2025-05-02 22:35:38"
30157,30157,Active,"2025-05-02 22:35:38"
30158,30158,"Moved Out","2025-05-02 22:35:38"
30159,30160,"Moved Out","2025-05-02 22:35:38"
30160,30159,Deceased,"2025-05-02 22:35:38"
30161,30161,Active,"2025-05-02 22:35:38"
30162,30162,Deceased,"2025-05-02 22:35:38"
30163,30164,Active,"2025-05-02 22:35:38"
30164,30163,Active,"2025-05-02 22:35:38"
30165,30165,"Moved Out","2025-05-02 22:35:38"
30166,30166,Deceased,"2025-05-02 22:35:38"
30167,30167,Deceased,"2025-05-02 22:35:38"
30168,30168,"Moved Out","2025-05-02 22:35:38"
30169,30169,Transferred,"2025-05-02 22:35:38"
30170,30170,"Moved Out","2025-05-02 22:35:38"
30171,30171,Active,"2025-05-02 22:35:38"
30172,30172,"Moved Out","2025-05-02 22:35:38"
30173,30173,Transferred,"2025-05-02 22:35:38"
30174,30174,Active,"2025-05-02 22:35:38"
30175,30175,Transferred,"2025-05-02 22:35:38"
30176,30176,Active,"2025-05-02 22:35:38"
30177,30177,Active,"2025-05-02 22:35:38"
30178,30178,Active,"2025-05-02 22:35:38"
30179,30179,Transferred,"2025-05-02 22:35:38"
30180,30180,Transferred,"2025-05-02 22:35:38"
30181,30181,Transferred,"2025-05-02 22:35:38"
30182,30183,"Moved Out","2025-05-02 22:35:38"
30183,30182,Active,"2025-05-02 22:35:38"
30184,30184,"Moved Out","2025-05-02 22:35:38"
30185,30185,Deceased,"2025-05-02 22:35:38"
30186,30186,Deceased,"2025-05-02 22:35:38"
30187,30187,"Moved Out","2025-05-02 22:35:38"
30188,30188,Deceased,"2025-05-02 22:35:38"
30189,30189,Active,"2025-05-02 22:35:38"
30190,30190,Active,"2025-05-02 22:35:38"
30191,30191,Active,"2025-05-02 22:35:38"
30192,30192,"Moved Out","2025-05-02 22:35:38"
30193,30193,"Moved Out","2025-05-02 22:35:38"
30194,30194,"Moved Out","2025-05-02 22:35:38"
30195,30196,Active,"2025-05-02 22:35:38"
30196,30195,Transferred,"2025-05-02 22:35:38"
30197,30197,Transferred,"2025-05-02 22:35:38"
30198,30198,Transferred,"2025-05-02 22:35:38"
30199,30200,Deceased,"2025-05-02 22:35:38"
30200,30199,Active,"2025-05-02 22:35:38"
30201,30201,Active,"2025-05-02 22:35:38"
30202,30202,Transferred,"2025-05-02 22:35:38"
30203,30204,Active,"2025-05-02 22:35:38"
30204,30203,Transferred,"2025-05-02 22:35:38"
30205,30205,Active,"2025-05-02 22:35:38"
30206,30206,Deceased,"2025-05-02 22:35:38"
30207,30208,Transferred,"2025-05-02 22:35:38"
30208,30207,"Moved Out","2025-05-02 22:35:38"
30209,30209,Active,"2025-05-02 22:35:38"
30210,30210,Deceased,"2025-05-02 22:35:38"
30211,30211,Deceased,"2025-05-02 22:35:38"
30212,30212,Transferred,"2025-05-02 22:35:38"
30213,30213,Deceased,"2025-05-02 22:35:38"
30214,30214,Active,"2025-05-02 22:35:38"
30215,30215,Transferred,"2025-05-02 22:35:38"
30216,30216,Deceased,"2025-05-02 22:35:38"
30217,30217,Active,"2025-05-02 22:35:38"
30218,30218,Transferred,"2025-05-02 22:35:38"
30219,30219,Deceased,"2025-05-02 22:35:38"
30220,30220,Active,"2025-05-02 22:35:38"
30221,30221,"Moved Out","2025-05-02 22:35:38"
30222,30222,Transferred,"2025-05-02 22:35:38"
30223,30223,"Moved Out","2025-05-02 22:35:38"
30224,30224,Active,"2025-05-02 22:35:38"
30225,30226,"Moved Out","2025-05-02 22:35:38"
30226,30225,Active,"2025-05-02 22:35:38"
30227,30227,Transferred,"2025-05-02 22:35:38"
30228,30228,Active,"2025-05-02 22:35:38"
30229,30230,Active,"2025-05-02 22:35:38"
30230,30229,"Moved Out","2025-05-02 22:35:38"
30231,30231,Transferred,"2025-05-02 22:35:38"
30232,30232,Deceased,"2025-05-02 22:35:38"
30233,30233,"Moved Out","2025-05-02 22:35:38"
30234,30234,"Moved Out","2025-05-02 22:35:38"
30235,30235,Transferred,"2025-05-02 22:35:38"
30236,30237,Deceased,"2025-05-02 22:35:38"
30237,30236,"Moved Out","2025-05-02 22:35:38"
30238,30238,Deceased,"2025-05-02 22:35:38"
30239,30239,Deceased,"2025-05-02 22:35:38"
30240,30240,"Moved Out","2025-05-02 22:35:38"
30241,30242,Transferred,"2025-05-02 22:35:38"
30242,30241,Deceased,"2025-05-02 22:35:38"
30243,30243,Deceased,"2025-05-02 22:35:38"
30244,30244,"Moved Out","2025-05-02 22:35:38"
30245,30245,Transferred,"2025-05-02 22:35:38"
30246,30246,"Moved Out","2025-05-02 22:35:38"
30247,30247,Deceased,"2025-05-02 22:35:38"
30248,30248,Deceased,"2025-05-02 22:35:38"
30249,30249,Active,"2025-05-02 22:35:38"
30250,30250,Transferred,"2025-05-02 22:35:38"
30251,30251,Transferred,"2025-05-02 22:35:38"
30252,30252,Deceased,"2025-05-02 22:35:38"
30253,30253,Active,"2025-05-02 22:35:38"
30254,30254,Active,"2025-05-02 22:35:38"
30255,30255,Transferred,"2025-05-02 22:35:38"
30256,30256,Deceased,"2025-05-02 22:35:38"
30257,30257,Transferred,"2025-05-02 22:35:38"
30258,30258,"Moved Out","2025-05-02 22:35:38"
30259,30259,"Moved Out","2025-05-02 22:35:38"
30260,30260,Transferred,"2025-05-02 22:35:38"
30261,30262,Active,"2025-05-02 22:35:38"
30262,30261,Active,"2025-05-02 22:35:38"
30263,30263,"Moved Out","2025-05-02 22:35:38"
30264,30264,Transferred,"2025-05-02 22:35:38"
30265,30265,Deceased,"2025-05-02 22:35:38"
30266,30266,Active,"2025-05-02 22:35:38"
30267,30267,"Moved Out","2025-05-02 22:35:38"
30268,30268,"Moved Out","2025-05-02 22:35:38"
30269,30269,"Moved Out","2025-05-02 22:35:38"
30270,30270,"Moved Out","2025-05-02 22:35:38"
30271,30271,Active,"2025-05-02 22:35:38"
30272,30272,Deceased,"2025-05-02 22:35:38"
30273,30273,Deceased,"2025-05-02 22:35:38"
30274,30274,Transferred,"2025-05-02 22:35:38"
30275,30275,Transferred,"2025-05-02 22:35:38"
30276,30276,Deceased,"2025-05-02 22:35:38"
30277,30277,Transferred,"2025-05-02 22:35:38"
30278,30278,"Moved Out","2025-05-02 22:35:38"
30279,30279,Deceased,"2025-05-02 22:35:38"
30280,30280,Transferred,"2025-05-02 22:35:38"
